gen,filename,PCE,acceptor
112,100_374_100111,18.332443,39_126_39,
112,383_99_001110,18.036550,39_28_86_28_39,
112,100_532_111010,17.981401,39_126_39,
112,100_484_101111,17.851663,39_28_86_28_39,
112,383_99_000111,17.786044,39_28_86_28_39,
112,260_99_000010,17.526097,39_28_86_28_39,
112,100_918_110011,17.496280,39_126_39,
112,100_154_100111,17.175463,39_126_39,
112,383_905_101111,16.258158,39_28_86_28_39,
112,100_996_101100,0.000000,bad file,
113,100_99_111101,21.110910,39_126_39,
113,100_99_101111,21.053407,39_126_39,
113,260_99_101111,21.016735,39_126_39,
113,100_99_100111,20.976921,39_126_39,
113,383_99_101111,20.945095,39_28_86_28_39,
113,100_99_110011,20.912724,39_126_39,
113,100_99_111010,20.907488,39_126_39,
113,100_99_011011,20.826836,39_126_39,
113,100_99_101100,20.801882,39_126_39,
113,100_99_000111,20.793625,39_126_39,
113,260_99_111101,20.777369,39_126_39,
113,100_99_110010,20.775005,39_126_39,
113,100_99_101010,20.766998,39_126_39,
113,100_99_100101,20.717980,39_126_39,
113,100_99_001110,20.717036,39_126_39,
113,100_99_100011,20.700149,39_126_39,
113,100_99_100110,20.657512,39_126_39,
113,100_99_001001,20.637049,39_126_39,
113,100_99_000101,20.425290,39_126_39,
113,100_99_001000,20.400904,39_126_39,
113,100_99_000001,20.373243,39_126_39,
113,260_99_101101,20.029055,39_15_86_28_39,
113,260_99_110011,19.950218,39_28_86_29_39,
113,1017_99_111010,19.734280,39_29_86_28_39,
113,260_99_101001,19.674119,39_28_86_28_39,
113,260_99_101010,19.458058,39_15_86_28_39,
113,260_99_101100,19.371797,39_15_86_28_39,
113,100_982_000111,18.634351,39_126_39,
113,383_99_100101,18.502007,39_28_86_28_39,
113,260_1087_101111,17.677726,39_28_86_28_39,
113,383_1085_101111,17.464664,39_28_86_28_39,
113,100_1024_101111,17.053880,39_28_86_15_39,
114,100_99_111101,21.110910,39_126_39,
114,100_99_101111,21.053407,39_126_39,
114,260_99_101111,21.016735,39_126_39,
114,100_99_100111,20.976921,39_126_39,
114,383_99_101111,20.945095,39_28_86_28_39,
114,100_99_110011,20.912724,39_126_39,
114,100_99_111010,20.907488,39_126_39,
114,100_99_011011,20.826836,39_126_39,
114,100_99_101100,20.801882,39_126_39,
114,100_99_000111,20.793625,39_126_39,
114,260_99_111101,20.777369,39_126_39,
114,100_99_110010,20.775005,39_126_39,
114,100_99_101010,20.766998,39_126_39,
114,100_99_100101,20.717980,39_126_39,
114,100_99_001110,20.717036,39_126_39,
114,100_99_100011,20.700149,39_126_39,
114,100_99_100010,20.527645,39_126_39,
114,100_99_000101,20.425290,39_126_39,
114,383_99_111010,19.390607,39_28_86_28_39,
114,260_99_101100,19.371797,39_15_86_28_39,
114,260_99_011100,19.369932,39_28_86_15_39,
114,1051_99_001110,18.906019,39_126_39,
114,100_435_100101,18.863188,39_126_39,
114,260_99_011000,18.689523,39_28_86_28_39,
114,100_362_110010,18.232141,39_126_39,
114,100_1188_101111,17.976962,39_126_39,
114,100_503_100111,17.913037,39_28_86_28_39,
114,100_219_101111,17.781874,39_126_39,
114,100_502_100101,17.676691,39_126_39,
114,260_99_001000,17.662652,39_28_86_28_39,
114,100_917_110011,17.655622,39_126_39,
114,260_663_101111,16.742121,39_28_86_28_39,
115,100_99_111101,21.110910,39_126_39,
115,100_99_101111,21.053407,39_126_39,
115,260_99_101111,21.016735,39_126_39,
115,100_99_100111,20.976921,39_126_39,
115,383_99_101111,20.945095,39_28_86_28_39,
115,100_99_110011,20.912724,39_126_39,
115,100_99_111010,20.907488,39_126_39,
115,100_99_011011,20.826836,39_126_39,
115,100_99_101100,20.801882,39_126_39,
115,100_99_000111,20.793625,39_126_39,
115,260_99_111101,20.777369,39_126_39,
115,100_99_110010,20.775005,39_126_39,
115,100_99_101010,20.766998,39_126_39,
115,100_99_100101,20.717980,39_126_39,
115,100_99_001110,20.717036,39_126_39,
115,100_99_100011,20.700149,39_126_39,
115,100_99_010110,20.694759,39_126_39,
115,100_99_010001,20.688622,39_126_39,
115,100_99_100110,20.657512,39_126_39,
115,100_99_110000,20.566860,39_126_39,
115,260_99_100111,20.425153,39_28_86_28_39,
115,100_99_000011,20.359824,39_126_39,
115,683_99_110011,19.892089,39_28_86_15_39,
115,100_1093_100011,18.903158,39_126_39,
115,100_379_000111,18.900641,39_126_39,
115,100_614_100011,18.312665,39_15_86_28_39,
115,100_1054_100101,18.107612,39_126_39,
115,383_99_100011,18.030628,39_28_86_28_39,
115,100_485_110011,17.702738,39_126_39,
115,383_686_101111,17.500286,39_28_86_28_39,
115,383_728_101010,15.767029,39_28_86_28_39,
115,383_961_111010,15.613848,39_3_86_28_39,
